page_num,img_file,ocr_engine,translator,line_num,German,English
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,28,"—- iibernehmeu wollte, iibergab die Gemeindeoersannnlnng den","wanted to take over, the municipality passed the construction,"
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,29,"Bau Geuanntern, umsomehr, weil Dochnal sich bei dem Bau der s",all the more because dochnal made a great contribution to the
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,30,Kirche große Verdienste erwarb.,building of the church. - « the list of expenses
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,31,"- « Das Verzeichnis der beim Schulbau gemachten Ausgaben ,",incurred in building the school is as follows 1. the
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,32,", ist folgend","buoyant lant for two fl - kr,. 2nd 3"
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,33,"1. Dem Baumeifter lant Kontraft ZWH fl· — Kr,",( i.ouo st. masonry brick with straw and brown tax
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,34,. 2. 3(I.OUO St. Mauerziegel samt Stroh,211 to - 3 5 ( ). 000 st.
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,35,. nnd Breuntaxe 211 ZU,mancrickle with straw and brenutaxe 288 50. - 4.
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,36,- 3 5().000 St. Mancrziegel samt Stroh,28.0l ) 0 st. raw brick make tu - 67
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,37,nnd Brenutaxe 288 50 .,". ö. cold 52 buckets ver to kreuzer -,"
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,38,-4. 28.0l)0 St. Rohmauerziegel machen TU- 67,30 · - hundredweight per 1 fl. 20 kr.
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,39,". ö. Kalt 52 Eimer Ver ZU Kreuzer-, 30",77 60 « ·. ( 5. 33.4u ( &
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,40,· - Zentner per 1 fl. 20 Kr. 77 60 « ·,"quot ; h. st. roof tiles, partly 12"
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,41,". (5. 33.4U(""Hl St. Dachziegel, teils 12, teils",", partly 13 and 14 fl. 404 80 7."
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,42,13 nnd 14 fl. 404 80,"d « st. roof window, 4 st. sheet"
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,43,"7. d« St. Dachfenster, 4 St. aus Blech","metal ver 5 fl., j - st. irdene"
28,Neu_Schowe_Church_19i.jpg,Tesseract,Google,44,"ver 5 fl., J- St. irdene 31135 Kreuzer 21 « 40",31135 kreuzer 21 & quot ; 40
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,1,— 30 —,- 30 - s. zlusl hollow brick accessories one
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,2,S. ZLUSL Hohlziegelzuhfldas Hundert 11 —,hundred 11 - 9. sand zqu bricks n.
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,3,9. Sand zqu Ziegelschlagen n. Schnlbau 14 85,quick build 14 85 10. 26 bakery in the
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,4,10. 26 Bäuke in die erste Schule zu 10,first school at 10 fi. 50 and 293 -
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,5,fi. 50 nd 293 —,11. a door to the food that is not
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,6,"11. Eine Tür an die Speis, die nicht im .",in the. lntract was 13 65 ) 12.
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,7,lNontrakt war 13 65),40 pc. floorboards and zw nails on the school
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,8,12. 40 St. Dielen u. ZW Nägel an den,- like 6 70 13. door 11. window
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,9,Schulsueicher 6 70,wear before painting 4 20 h. aldomasch « for
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,10,13. Tür 11. Fenster abvutzeu vor dem,illustrators and carpenters g 7 ( ) & quot ;
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,11,Anstrich 4 20,lö. consumption of the church church for various trips
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,12,H. Aldomasch« für Illiaurer und Zim-,6 45 16. ausucheu delj hutweidfeldigeldei for school building
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,13,merleute G 7(),"45 44,, sum 4440 fl. 11 kr"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,14,""" lö. Zehrung dess- Kirchentnnerz bei Ver-",", after the schnlhaus was built, the school desks"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,15,schiedeneu Fahr-ten 6 45,"were ready and everything was in order, the then"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,16,16. Ausucheu deLJ HutweidfeldiGeldeI für,parish priest adolf zeiss handed over the two study rooms
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,17,"Schulbau 45 44 ,,",of her bestinuuuug die - k - ge - shah
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,18,"Summa 4440 fl. 11 Kr,","on november 17, 1861, on a sunday before"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,19,"Nachdem das Schnlhaus aufgebaut, die Schulbänke fertig",the services of the pastor went out with the heads
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,20,"und alles in Ordnung gebracht war, übergab der damalige Pfar-","and the assembled parishioners in the school, where the"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,21,rer Adolf Zeiss die zwei Lehrsäle ihrer Bestinuuuug Die-k- ge-,"pupils were already gathered with the teachers, there he"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,22,"schah am 17. November 1861, an einem Sonntage, vor dem",gave a speech in which he emphasized that in less
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,23,Gottesdienste Der Pfarrer begab sich mit den Vorstehern und,"than 20 years the church community, despite being so"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,24,"den versammelten Gemeindemitgliederu in die Schule, wo schon","small and counting so few souls, does not count"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,25,"die Schüler mit den Lehrern versammelt waren, dort hielt er","already suffered so much from all kinds of accidents,"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,26,"eine Ansprache, in welcher er hervorhob, daß in kaum 20 Jahren die","but church, organ and now also this beautiful school"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,27,"Kircheugemeinde, trotzdem sie so klein ist und so wenige Seelen","house was built, and - which serves the greatest"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,28,"zählt nnd dabei von allerlei Unglücksfällen schon so viel gelitten,",praise and glory of this community - it has without
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,29,"dennoch schon Kirche, Orgel und nun auch dies schöne Schul-","the help of other communities, carried out on our"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,30,"haus errichtet hat, und — was zum größten Lobe nnd Ruhme",own. then he spoke about the school & #
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,31,"dieser Gemeinde dient, — hat sie dies ohne Mithilfe anderer Ge-","39 ; s purpose and mission, which was followed"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,32,"meinden, allein aus eigenen Kräften vollführt. Dann sprach er",by the inauguration. after the prayer of thanksgiving all
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,33,"über das Ziel und Aufgabe der Schule, worauf die Einweihung",present sang the last verse of song 454 ( in
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,34,erfolgte. Nach dem Dankgebet sangen alle Anwesenden den letzten,"the new hymn book 253, ver - 4 )"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,35,"Vers des Liedes 454 (im neuen Gesangbuch 253, Ver-Z 4), die",", the. pupil the song the school is supposed"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,36,. Schüler das Lied Die Schule soll ein Tempel sein . . .« uud,to be a temple... « and the
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,37,"die ganze Versammlung, samt den Schulkindern begab sich in","whole congregation, including the schoolchildren, went to church"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,38,"die Kirche. Wie die diesbezügliche Auszeichnung sagt, hat Al- -",". as the related award says, al - domaschasch"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,39,domasch und Schmaußerei hier keine stattgefunden . . . ans wirt-,and schmaußerei has not taken place here...
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,40,schaftlichen Gründen.«,to establish economic. « because the schnlgarten had no
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,41,"Weil der Schnlgarten gegen die Gasse keinen Zaun hatte,","fence against the alley, it was decided on 11"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,42,beschloß man am 11. März 186x einen Pallisaden-Zaun« zu,march 186x to make a pallisade fence «. but
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,43,"machen. Da er aber zu Viel gekostet hätte, zog man eine Mauer","since it would have cost too much, a wall"
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,44,um denselben. Jm Oktober wurde der· Brunnen im Schulhofe,was built around it. in october the fountain in
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,45,mit einem Kostenanfwand Don 12 fl. L. W. neu gegraben.,the schoolyard was donated with a don 12 fl.
29,Neu_Schowe_Church_19j.jpg,Tesseract,Google,46,"Als im Jahre 1879 die II. Lehrerstelle errichtet ward, stellte",l. w. dug again. when in 1879
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,1,— 31 —,"- 31 - the dipl. teacher ludwig manhoki, who"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,2,"man den dipl. Lehrer Ludwig Manhoki an, der hier in den",worked here between 1879 and 1884. in the first years
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,3,Jahren 1879—1884 wirkte. Jm ersten Jahre unterrichtete er im,he taught at the star - schoweer schnlshaus. june 1861
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,4,Stare-Schoweer Schnlhause Er wurde am 26. Juni 1861 in Rubi-,in rubi - sad as the son of the local ref
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,5,sad als Sohn des dortigen ref. Pfarrers geboren. Sein Divlom,. pastor born. he acquired his divlom in basa.
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,6,"erwarb er in Basa. Von hier ging er nach Csuza ,","from here he went to csuza, his successor was in"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,7,"Sein Nachfolger war im Jahre 1884—188.s·) Samuel Poth, .","1884 - 188. s · ) samuel poth,."
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,8,Sohn des Lehrers Johann Pvth und dessen Ehegattin Elisabetba,son of the teacher johann pvth and his wife elisabetba scherer
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,9,Scherer. Er wurde am 24. Januar 1863 in Kuzura geboren.,. he was on the 24th born january 1863 in kuzura
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,10,"Die Volksschnle besuchte er in Schowe, das Ghmuasium in Pre·-",". he attended the volksschnelle in schowe, the ghmuasium in"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,11,"barg, die Präparandie in Ober-schützen nnd ZitagtFKöröT wo er","pre · - barg, the preparatory school in ober -"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,12,sich auch das Lehrerdiplom erwarb. Er wirkte als Lehrer in,"- ützen and zitagtfköröt, where he also obtained the teacher"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,13,"Tor-ka, annra, Novi-Sivaz, Schowe, Banovei, dann wiederum",diploma. he worked as a teacher in tor - ka
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,14,in Schowe nnd zuletzt in Gyönk Das Presbnterinm wählte ihn,", annra, novi - sivaz, schowe, banovei,"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,15,erst auf ein Probejahr mit einem Gehalt von 300 Fl. und 430 Fl.,then again in schowe and finally in gyönk the presbnterinm only
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,16,"Quartiergeld, welcher Gehalt aber noch vor Antritt seiner Stelle",chose him for a trial year with a salary of 300
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,17,auf 400 Fl. ergänzt wurde. Nach Ablauf des Probejahres ging,"fl. and 430 fl. accommodation allowance, but what"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,18,"er nach Banovzi, kam von dort wieder zuriick und war vom I.",salary before the start of his job to 400 fl.
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,19,"November 1893 bis 1. Oktober 1896 hier, nahm dann eine Leh- .",was added. after the trial year he went to banovzi
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,20,"rerstelle in Gyönk an, wo er am Z. Dezember 1905 starb.",", came back from there and was from i. november"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,21,"Er hinterließ seine Witwe, gebotene Lujza Müller mit 7 unver-","1893 to 1 october 1896 here, then took a leh"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,22,"sorgten Waisen, 4 Knaben und 3 Mädchen.","-. rerstelle in gyönk, where on z. december"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,23,Nach ihm kam Johann Greifenstein im Jahre 1885—86. .,"1905 died. he left his widow, offered lujza müller"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,24,Auch er wurde nur auf ein Probejahr gewählt mit demselben,"with 7 unaided orphans, 4 boys and 3 girls."
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,25,· Gehalte als sein Vorgänger Er dankte am 21. Oktober 1886 ab.,johann grab stone came after him in 1885 - 86.
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,26,100 Jahre nach der Ansiedlung war also das Unterrichts-,. he too was only chosen for a probationary year with
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,27,wesen in der Kirchengemeinde zufriedenstellend Die Gemeinde,the same content as his predecessor. october 1886 onwards.
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,28,"hatte 2 Lehrer, ein entsprechendes Schulgebäude und Lehrerwoh-","100 years after the settlement, the teaching system in the"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,29,"nung. Die allerersten Lehrer waren zwar keine befähigten Lehrer,","parish was satisfactory. the parish had 2 teachers, a"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,30,versahen ihr Amt aber dennoch gewissenhaft und mit voller Hin-,corresponding school building and a teacher & # 39 ; s
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,31,gebung Durch Selbsthildung trachteteu sie die Mängel ihrer Aus-,"apartment. the very first teachers were not qualified teachers,"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,32,bildung zu beseitigen und wurden zu wahren Meistern des Un-,but nevertheless did their job conscientiously and with full dedication through
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,33,terrichtes Unter ihrer Leitung erwarb sich die Schnljngend die,"self - education, they tried to eliminate the deficiencies of"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,34,notwendigen Kenntnisse. Lesen und schreiben konnte sozusagen jeder.,their education - and became true masters of the teaching under
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,35,Als Beweis des Vorwärtsstrebens und Fähigkeit zum Fortschritte,"their direction necessary knowledge. everyone could read and write,"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,36,"möge erwähnt werden, daß im Jahre 1861 ein Leseverein, 1882",so to speak. as a demonstration of the forward striving
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,37,"die Sparkassa A. G., 1883 ein Leichenbestattungsverein gegründet « ·","and ability to make progress, it should be mentioned that"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,38,"wurde, welche Vereine alle noch heute bestehen.","in 1861 a reading association, in 1882 the sparkassa a"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,39,"Jm Schuljahre 1884—85 betrug die Zahl der Schulkinder """,". g., 1883 a funeral home was founded,"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,40,"110 Knaben und 101 Mädchen, in der Wiederholungsschule 33",which all still exist today. in the school years 1884
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,41,"Knaben und 42 Mädchen, zusammen also 286 schulpflichtige Kin-",- 85 the number of schoolchildren was & quot ; 110
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,42,"der, welche die Schule — mit ganz geringen Ausnahmen — re-","boys and 101 girls, in the repeat school 33 boys"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,43,"gelmäßig besuchten. ,","and 42 girls, altogether 286 schoolchildren who attended the school"
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,44,"Schon damals befaßte sich die Gemeinde mit dem Gedanken,",- with very few exceptions - regularly. & quot ;
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,45,"einen dritten Lehrer anzustellen, welches Vorhaben aber nicht",at that time the community was concerned with hiring a third
30,Neu_Schowe_Church_20.jpg,Tesseract,Google,46,durchgeführt wurde.,"teacher, but this was not carried out."
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,1,— 32 — .,- 32 -.. settlement anniversary in 1886. arn pentecost
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,2,. Ansiedlungsjubiläum 1886.,"monday, june 14, 1886, the whole community celebrated the"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,3,"Arn Pfingstmontage, den 14· Juni 1886 feierte die ganze",centenary of its existence with great enthusiasm and perfect harmony. the
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,4,Gemeinde mit großer Begeisterung nnd schönstem Einklang das,"day before, d. i. on the first day of"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,5,hundertjährige aniläumsfeier ihres Bestandes.,pentecost in the evening - & quot ; ren lit all the
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,6,"Am Tage vorher, d. i. am ersten Pfingsttage abends wa- —","windows, stretched wires over the alleys and attached them to lampione"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,7,"« ren alle Fenster beleuchtet, über die Gassen Drähte gespannt und",", several triumphal arches drawn across the alleys. a fakelzng with"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,8,"daran Lampione befestigt, mehrere Triumpfbogen über die Gassen",music went through all alleys. the bells of both churches heralded
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,9,gezogen. Durch alle Gassen ging ein Fakelzng mit Musik. Am,the day of anilum on the anilam day in the morning at
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,10,anilänmstage morgens um E) Uhr läuteten die Glocken beider,e ). at 6 o & # 39 ; clock played
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,11,Kirchen den aniläumstag ein. Um 6 Uhr spielte Von dem Turme,from the tower of the ref. church the filipp hall music
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,12,der ref. Kirche die Filipp Hallersche Musikkapelle das Lied Nun,"band the song now lasts all god... «,"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,13,"dauket alle Gott . . .«, von der« evang. Kirche die Georg Sper-",from the « evang. church of georg sper -. zel
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,14,". zel’sche Kapelle Ein feste Burg ist unser Gott . . .« """,& # 39 ; sche chapel a solid castle is our god
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,15,- Zum Empfang der auswärtigen Gäste hatte man eine Reiter-,... & quot ; & quot ; - there was
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,16,« truppe entsendet Um halb 10 Uhr hielt der Notär Joh. Hartmann,a rider for the reception of the guests from outside - &
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,17,nor dem Gemeidehause eine Festrede in der er die Bedeutung des,quot ; the notary joh. hartmann sent a party speech at
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,18,"Jubiläntnstages schilderte. Nach ihm sprach noch der Vizegespanu,-",half past ten in the community hall in which he described the
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,19,"worauf in beiden Kirchen Festgottesdienste abgehalten wurden,",meaning of the anniversary day. after him the vice speaks spoke
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,20,". gleichzeitig auch die Don der ""polit. Gemeinde gestiftete Mar-",", - in what festivities were held in both churches, at"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,21,"mor-Gedeuktafel, — welche an der Gasseuseite in der Mauer",the same time the don of the & quot ; polit.
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,22,des Gemeiusdehauses angebracht war — enthüllt. Diese Gedenktafel,"community donated mar - mor - gedeuktafel, - which was attached"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,23,haben Samstags vorher die Manrer Johann Tiefeuthäler,to the side of the street in the wall of the gemeiusdehaus
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,24,nnd Daniel Feß freiwillig eingesetzt und trug folgende Inschrift,- unveiled. this memorial plaque was voluntarily used by the man
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,25,Zur Erinnerung der unter Kaiser Joseph ll. stattgefundenen,johann deepeuthäler and daniel feß on saturdays and bore the following inscription
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,26,Ansiedlnng von der deutschen Gemeinde Neuschowe gewidmet am,to commemorate those under emperor joseph ll. settlement settled by the
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,27,"Inn-jährigen Jubelfestc, 14. Juni 1886.« Die zur Befestigung f","german community of neuschowe on the annual jubelfestc, 14. june"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,28,", nötigen Eisennägel gab der Schmiedemeister Heinrich Briicker.",1886. « the iron master heinrich briicker gave the necessary iron
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,29,Weitere Entwickelung der Kirchengemeinde,nails. further development of the parish. ( 1886 - 1923
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,30,. (1886—1923.),. ) a hundred years are a long time even in history
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,31,"Hundert Jahre sind selbst iu der Geschichte eine lange Zeit,",", all the more in the life of a small church community"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,32,umsomehr im.Leben einer kleinen Kirchengemeiude! Die 54 An- ·,! the 54 an - · · settler families laid the foundation
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,33,· siedler-Familien legten den Grundstein zur Entwickelung der Ge-,"for the development of the community, on which the descendants continued"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,34,"meinde, auf welchem die Nachkommen das Werk weiterbanten und",to work and. with german diligence and perseverance made the community
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,35,. mit deutschem Fleiß nnd Ausdauer die Gemeinde zum Empor-,"blossom.. after the parsonage, which had been renovated for"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,36,blühen brachten. .,"the last time in 1879, was already under construction, the"
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,37,Nachdem das im Jahre 1879 zum letztenmale renovierte,community assembly decided to rebuild it in 1890. at the same
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,38,"« « nnd nmgeänderte Pfarrhaus schon baufiillig war, beschloß die",time the construction of a lt. teachers & # 39 ;
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,39,Gemeindeversammlung im Jahre 1890 dasselbe neu zu erbauen.,apartment decided on the church square. the construction of the rectory
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,40,Gleichzeitig wurde auch der Bau einer lt. Lehrerwohuung auf,as well as the teacher & # 39 ; s apartment on
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,41,den Kircheuplatz beschlossen. Der Bau des Pfarrhauses wie auch,2 ( i ). april 1840 for the amount of 3325
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,42,der Lehrerwohnung haben am 2(I). April 1840 ums den Betrag,guilders the tin master adam and johann müller took over. between
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,43,von 3325 Gulden die Zinnnermeister Adam nnd Johann Müller,so that the building contractors still use it -
31,Neu_Schowe_Church_21.jpg,Tesseract,Google,44,"übernommen n. zw. so, daß die Baunuternehmer das noch brauch-",
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,1,"— 33 «— """,- 33 « - & quot ; had to use bare wood
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,2,bare Holz vorn Pfarrhanse auf die Lehrerwohnnng verwenden müs-,in front of the parish hanse for the teachers & # 39
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,3,senZiegel stellte die Kirchcngemeinde ebenso auch die nötigen Fuhren.,; apartment - the church community also provided the necessary guides.
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,4,Zur Deckung der Bankosten nahm die Kirchengetneinde ein (,"to cover the bank expenses, the church community took out a"
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,5,Darlehen von 2000 Gulden auf und verkauer am 27. April 1890,"loan of 2,000 guilders and sold it on april 27, 1890"
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,6,von dem Kirchenvlatze 15 Klafter ivom Stefan Geyerischen Gar- ·,from church church vat 15 fathers from stefan geyerischen ( even counted
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,7,ten gerechnet) an Jakob Briicker um 624 Gulden. Diesen Platz,") to jakob briicker for 624 guilders, on april 9,"
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,8,hat die Kirchengemeinde am 9. April 1890 von Jakob Briicker,1890 the parish returned 800 guldens from jakob briicker ( no.
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,9,(-Nr. 205) nIn 800 Gulden fiir die l . Lehrerwohnung wieder,"205 ) for the first apartment for teachers chose the prekbhterium,"
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,10,zuriiekgekanft.,"teacher karljung, who worked from 1887 to 1907. teachers of"
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,11,"Nach Lehrer Greifenstein wählte das Prekbhterium den ,","the parish were still johann pratscher in 1894 - 98, julius"
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,12,"Lehrer KarlJung, der vom Jahre 1887 bis- 1907 wirkte. Lehrer der","guggenberger in 1898 - 190 ( i, adolf gutiohn v011122 -"
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,13,"Kirchengemeinde waren noch Johann Pratscher im Jahre 1894—98,",". july 1900 to 7. august 1904, christian glöckner from"
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,14,"Julius Guggenberger im Jahre 1898—190(I, Adolf Gutiohn v011122 -.","1904 to the present day, daniel gntfohn from october 1,"
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,15,"Juli 1900 bis 7. August 1904, Christian Glöckner vom Jahre",1907 to the present day. in 1899 the state in stare
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,16,"1904 bis heute, Daniel Gntfohn vom l. Oktober 1907 bis heute.",- schowe established a state school of this the students of the
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,17,Jm Jahre 1899 errichtete der Staat in Stare-Schowe eine,i. and. · class - in this school and only
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,18,Staatsschule Von dieser Zeit gingen die Schüler der I. und . ·,the iv - ve. class in the ref. school.
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,19,Klasse-in diese Schule und nur die IV—VE. Klasse in die ref.,"starting in november 1908, all 6 classes attend our school."
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,20,Schule. Vom November 1908 angefangen besuchen alle 6 Klassen,until 1891 the parish had 12 heads on the 18th in january
32,Neu_Schowe_Church_22.jpg,Tesseract,Google,21,unsere Schule.,1891 the number was increased to 16. as a11112. oct
